StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering
1843,15,1,0,2,9.12651847644797,26,0,1,1,0,1,0
1844,17,1,0,1,17.8818273851569,1,0,2,0,0,0,0
1845,15,0,0,2,9.95738361028638,10,0,1,0,1,0,1
1846,15,0,3,0,16.8361741805763,10,0,3,0,0,0,0
1847,16,1,1,2,16.0270411654049,23,1,3,1,1,0,1
1848,16,0,1,2,8.21009642696713,21,0,0,1,0,1,0
1849,17,1,0,1,4.6016898371495,23,1,3,0,1,0,0
1850,16,1,0,1,8.12164265119541,5,0,2,0,0,0,0
1851,17,1,1,1,16.5243475155044,20,1,2,1,0,0,0
1852,16,1,1,0,4.55265071638784,20,0,2,1,0,0,0
1853,15,1,2,2,10.4887269171549,13,1,3,0,1,0,1
1854,17,1,0,3,16.1219349592149,29,0,2,0,1,1,0
1855,17,1,1,0,7.06954950256757,9,0,3,1,0,0,0
1856,15,0,0,0,12.8441927400539,25,1,1,0,0,0,0
1857,17,0,2,2,4.91263148097629,26,0,4,0,0,0,0
1858,17,0,1,3,2.18558890736319,7,0,3,1,0,0,0
1859,16,0,1,1,15.8876845018571,6,1,1,0,0,1,1
1860,17,0,0,1,1.97937246817413,7,1,3,1,0,0,0
1861,18,0,1,2,5.42762790159169,27,0,2,0,0,0,0
1862,15,0,0,1,17.1021884399488,7,0,1,1,0,0,0
1863,16,1,0,0,6.92938574157334,22,0,1,0,1,0,0
1864,16,1,0,2,19.4609069902832,1,0,0,1,0,0,0
1865,18,1,1,2,19.5946866954771,26,1,3,0,0,0,0
1866,15,1,0,2,5.36552040907113,15,0,2,0,0,0,0
1867,15,0,0,2,0.819564444997809,8,0,2,0,0,0,1
1868,16,0,2,2,14.1012656841075,12,1,1,1,0,0,0
1869,17,1,0,1,9.01973005296687,22,0,2,0,0,0,1
1870,16,1,1,1,2.01505687919152,11,0,2,0,0,0,0
1871,15,0,0,1,14.1504563795608,26,0,3,0,0,0,0
1872,18,1,0,1,0.623498182238424,21,0,4,0,1,0,0
1873,16,1,2,2,17.4039338098448,24,0,2,1,0,0,1
1874,15,1,0,3,2.77305058226607,28,0,2,1,0,0,0
1875,16,1,0,4,2.5462375749345,16,0,2,0,1,1,0
1876,17,0,1,2,3.51344595937169,26,0,3,0,0,0,1
1877,16,1,1,1,19.2053271698413,1,0,1,1,0,0,0
1878,16,1,1,1,13.8633872050769,12,0,2,1,0,0,0
1879,15,0,0,3,16.0274307092727,0,0,3,1,0,0,0
1880,15,0,0,2,7.95269971465506,25,0,0,0,0,0,0
1881,15,1,2,2,6.72625455009911,27,0,1,0,0,0,0
1882,16,0,1,2,4.68968013566339,18,0,3,0,1,0,0
1883,17,1,2,2,9.61296056624817,10,0,1,0,0,0,0
1884,18,1,2,3,11.0365746706833,4,0,2,1,0,0,0
1885,18,0,2,0,12.6354968730551,0,1,2,0,0,0,0
1886,15,1,0,2,5.14237007997389,19,0,2,0,0,1,0
1887,15,1,0,3,18.9730816180598,29,1,1,1,0,0,0
1888,16,1,2,1,3.39516996414271,12,1,4,0,1,0,0
1889,18,1,0,2,19.3130634953282,7,0,0,1,1,0,0
1890,15,0,0,1,0.297122450150075,5,0,3,0,0,0,0
1891,17,0,2,4,9.62251383633691,28,1,0,0,0,0,0
1892,17,1,2,0,6.66735676233125,16,0,2,0,1,0,0
1893,15,0,0,2,8.98246827860501,11,1,1,0,0,0,0
1894,15,1,0,1,11.4132915796157,0,0,1,0,0,0,0
1895,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0
1896,18,1,2,1,8.2969370060319,13,0,2,0,1,0,0
1897,16,1,3,1,14.6544683082661,25,0,2,1,0,0,0
1898,18,1,0,2,13.7175255017292,7,0,1,0,1,0,0
1899,17,0,0,3,16.6654256407169,10,0,4,0,0,0,0
1900,17,1,2,1,4.99917962478991,26,1,1,0,0,0,0
1901,15,0,0,1,12.1905701950812,13,1,2,0,0,0,0
1902,18,0,1,2,11.703895707857,7,0,1,0,0,0,1
1903,16,1,3,2,7.39475621745377,28,1,2,0,1,0,0
1904,17,1,0,3,9.72115083805361,2,1,3,0,0,0,0
1905,17,1,1,1,6.27564286611457,6,1,2,0,0,1,0
1906,16,1,0,2,2.8368879523397,27,0,1,0,0,0,0
1907,16,1,0,1,4.27602421325465,18,1,1,1,0,0,1
1908,17,0,2,1,2.11027292802402,3,0,3,0,0,0,0
1909,17,1,0,2,13.6613915038024,24,0,1,0,0,0,0
1910,16,1,3,2,13.214547862183,15,1,2,1,0,1,0
1911,17,0,1,2,19.0121274315974,12,0,1,1,1,0,0
1912,15,0,0,1,14.5935682729448,19,0,1,1,0,1,1
1913,15,1,0,2,1.04091677512262,18,1,1,0,1,0,0
1914,16,0,0,2,17.684903478579,4,0,3,1,0,0,0
1915,18,1,0,4,17.2535032589145,22,1,3,1,0,0,0
1916,16,0,0,1,8.86640641545397,4,1,2,1,0,0,0
1917,16,0,0,1,11.7172610105584,19,0,1,0,1,0,0
1918,18,1,0,1,19.5215666494503,23,0,2,0,0,1,1
1919,18,0,2,2,10.6460872769633,3,1,2,1,1,0,0
1920,18,0,1,1,18.1064365675217,1,0,2,0,0,1,1
1921,15,0,2,3,1.66077515620372,25,1,0,0,0,0,1
1922,17,0,0,1,3.82103737417365,12,1,4,0,0,0,0
1923,15,0,0,3,8.81509886882635,29,0,2,0,0,0,0
1924,17,0,1,1,11.695136166746,15,0,4,0,0,1,0
1925,15,1,0,2,16.324557037256,21,1,0,0,1,0,0
1926,17,1,0,3,19.7652423028637,1,0,1,1,1,0,0
1927,15,0,2,1,7.77702992948232,18,0,1,0,1,0,0
1928,18,1,2,4,0.948312722801698,16,1,3,0,1,1,0
1929,16,1,1,2,16.0234300659064,4,1,2,1,1,0,0
1930,15,1,0,3,12.0876143816561,24,0,3,0,1,0,0
1931,17,0,2,2,3.97085717736403,17,0,3,0,0,0,0
1932,18,1,1,1,9.8965691324284,27,0,3,0,0,1,0
1933,15,0,2,1,14.8462049106744,22,1,3,0,0,0,0
1934,15,1,2,1,15.4082357413728,20,1,3,0,0,0,0
1935,18,0,2,0,9.99236823997524,17,1,3,1,1,0,0
1936,15,0,1,1,6.10429060257718,7,0,2,1,0,0,0
1937,16,1,0,1,19.4748516407698,26,1,3,1,0,0,1
1938,15,1,1,2,13.2672522191298,14,1,3,0,0,0,0
1939,16,0,1,2,8.16475038692597,12,0,2,0,0,0,0
1940,16,1,2,1,5.60926448409304,12,0,4,0,0,0,0
1941,18,1,0,1,14.6220596600712,15,1,0,0,0,0,0
1942,15,1,0,2,4.84366891187535,21,0,2,0,0,0,0
1943,18,0,2,1,3.43419977947376,19,0,1,1,0,1,0
1944,15,0,2,0,10.5966777792414,12,0,1,0,0,0,1
1945,15,1,3,1,5.79974785288283,19,0,3,0,0,0,1
1946,17,1,2,3,12.5781028984723,1,0,4,0,0,0,0
1947,15,1,1,3,2.35877349748466,2,0,3,0,0,0,0
1948,18,0,1,1,13.0988220913464,14,1,4,1,0,1,0
1949,16,0,2,2,5.66593055995404,22,1,1,1,1,0,0
1950,15,1,1,2,0.00485868869025463,18,1,1,0,0,0,0
1951,17,1,1,2,2.53872115348352,12,0,2,0,1,0,0
1952,18,1,0,2,18.6723075567018,4,1,3,1,1,0,1
1953,15,1,0,2,17.3470927823071,25,1,0,1,1,0,0
1954,18,1,2,1,4.67218064072473,21,0,4,1,0,0,0
1955,17,1,0,0,15.5674380909098,5,0,3,0,0,0,1
1956,17,0,0,2,12.1714318634794,13,0,4,0,0,0,1
1957,18,1,0,3,19.4180942289973,3,1,2,0,0,0,0
1958,15,0,0,2,7.47211319068118,21,0,2,0,1,1,0
1959,16,1,0,3,13.6292122503434,18,1,3,1,0,0,0
1960,17,1,0,4,1.27071444847837,22,0,3,0,1,0,0
1961,15,0,3,1,7.92494693632811,6,0,1,0,1,0,0
1962,15,0,1,2,19.2763532237636,3,1,4,0,0,0,0
1963,16,0,0,2,10.7796174890024,1,0,3,1,0,1,0
1964,17,0,0,4,5.75759006669689,26,0,0,0,0,0,0
1965,17,1,1,4,2.40541926257213,6,1,1,0,0,1,0
1966,15,0,0,2,14.0705668036306,2,1,2,1,0,0,0
1967,15,1,2,1,12.8971208685945,14,0,2,0,1,0,1
1968,16,0,1,2,7.47877427207549,0,0,3,0,0,0,0
1969,16,1,2,1,19.0188270373166,1,0,0,0,0,0,0
1970,17,1,0,2,0.444056259757006,9,1,3,1,0,0,0
1971,18,1,1,3,6.07447703263651,15,0,3,1,0,1,0
1972,17,1,0,1,18.4213897259916,24,0,1,1,0,0,1
1973,15,1,3,2,6.4187087663888,27,0,2,1,0,1,0
1974,17,1,1,2,5.0450566771034,14,1,1,1,0,0,0
1975,18,0,0,2,10.6844081986249,23,1,1,1,0,0,0
1976,16,1,0,1,16.4760349984107,14,1,2,0,0,0,0
1977,18,0,0,2,2.06293521756722,13,0,4,1,0,0,0
1978,18,0,1,3,18.8604141929147,21,1,1,0,1,1,0
1979,18,1,0,3,15.9014576236232,13,0,2,1,0,0,0
1980,16,0,1,1,3.62500511103103,5,0,1,1,0,0,0
1981,18,1,0,3,14.2401592239632,13,1,1,0,0,0,0
1982,18,0,1,2,7.69917445275114,16,0,2,0,0,1,0
1983,18,1,2,1,8.04589356152637,17,0,3,0,1,0,0
1984,15,0,2,0,15.6658018487773,19,1,0,0,1,0,0
1985,18,1,2,1,19.2556961596146,18,0,4,0,0,0,0
1986,16,1,0,3,2.53311745694387,29,0,0,0,1,0,0
1987,18,1,0,2,8.41260473757638,16,0,3,0,1,0,0
1988,18,1,1,2,9.61883216168607,15,0,3,1,0,0,0
1989,16,0,0,1,7.52623633909995,7,1,2,0,1,0,0
1990,18,1,0,2,7.2637824743245,6,0,1,0,0,0,0
1991,16,0,0,0,1.04537335123193,19,1,2,0,0,1,0
1992,18,0,0,1,13.7107724112524,27,0,3,1,1,0,0
1993,16,0,0,2,8.7242883424009,11,0,3,0,0,1,0
1994,18,1,2,1,3.89587605287853,8,0,2,0,1,0,0
1995,18,0,0,3,16.3206700460413,26,1,2,0,0,0,0
1996,15,0,1,1,16.0512149630325,13,0,3,0,1,0,0
1997,15,0,0,2,9.72783256177787,19,1,4,0,0,0,0
1998,18,1,1,2,5.96901322295521,0,0,3,0,0,1,0
1999,18,1,0,2,12.761854515929,9,1,3,0,0,1,0
2000,17,0,2,1,5.76304271554806,16,1,2,1,1,0,0
2001,16,1,2,0,4.72015860647424,16,1,3,1,0,1,0
2002,17,1,0,3,14.6102930805265,16,1,3,0,0,0,1
2003,15,0,3,1,0.806504794419014,3,0,3,1,0,1,1
2004,15,0,3,3,1.89536942069187,16,1,2,0,0,0,0
2005,15,1,2,4,0.135763480471795,17,0,2,0,1,1,1
2006,15,0,2,1,3.05886372950852,19,0,2,0,0,1,1
2007,18,1,0,1,1.37980017420918,22,0,2,0,0,0,1
2008,15,1,1,2,19.9160473555983,1,0,2,0,0,0,0
2009,18,1,0,4,5.77619939908179,7,0,3,1,0,0,0
2010,18,1,0,3,2.98536025338494,12,0,2,1,0,0,0
2011,15,1,3,2,4.81992515991835,22,0,1,0,1,1,0
2012,15,1,0,2,18.7225114308026,24,0,3,0,1,0,0
2013,16,0,2,1,10.4032044604879,29,0,3,0,0,0,0
2014,17,0,2,4,7.29636192615713,21,1,2,0,0,0,0
2015,15,1,2,4,17.4678291581843,19,1,1,0,1,0,0
2016,16,1,3,1,7.89980541098064,21,1,4,1,0,0,0
2017,16,1,0,1,6.70017139915391,14,0,3,0,0,0,0
2018,17,0,0,1,4.14565045099471,19,0,1,1,0,0,0
2019,18,1,0,1,7.55593647818822,22,1,0,0,0,0,0
2020,15,0,0,3,6.33368712033852,8,1,2,1,0,0,0
2021,17,1,0,1,13.5460791859628,2,1,3,1,1,0,0
2022,15,1,0,0,5.79165409341454,2,0,1,1,0,0,0
2023,16,0,2,1,11.5439949284512,1,0,2,1,1,0,0
2024,16,0,1,4,1.31784330063945,0,1,2,0,0,1,0
2025,18,1,0,2,3.82578313393028,13,0,3,0,0,0,0
2026,16,1,1,2,8.14810543222697,16,0,2,1,0,1,0
2027,16,1,0,1,18.7389850781739,12,1,2,0,1,0,0
2028,17,0,0,4,7.5450397143139,18,1,4,1,0,1,0
2029,15,0,2,3,13.2814824239966,29,0,1,0,0,0,0
2030,15,0,1,1,5.10174444842796,22,0,1,0,1,1,0
2031,17,0,2,0,2.54067151946463,14,1,3,0,1,1,0
2032,18,0,0,0,1.170732001601,26,0,1,1,1,0,0
2033,15,0,2,1,6.10826997085502,24,1,3,1,0,1,0
2034,16,1,1,2,3.15322053593815,13,1,0,0,1,0,0
2035,15,1,1,3,3.48020896032248,1,1,1,0,0,0,0
2036,16,0,1,2,15.215186167739,6,1,4,1,1,0,0
2037,18,1,2,3,0.316761418897484,16,0,2,1,1,1,0
2038,17,1,1,2,11.1562025147086,17,0,3,0,1,1,1
2039,15,0,1,2,7.58922761186929,5,0,1,1,1,0,0
2040,17,1,3,2,10.1309999981709,26,0,1,0,0,0,0
2041,15,0,2,1,11.256604744292,20,0,3,0,1,1,0
2042,16,0,0,1,6.26735388914556,7,0,2,0,0,0,0
2043,17,1,2,2,5.9021772036857,27,1,2,1,1,1,0
2044,15,0,0,0,14.6680369866981,26,0,0,1,1,0,0
2045,16,0,0,1,17.4255397624231,1,0,2,1,0,0,0
2046,17,0,1,2,3.85163264917055,0,0,3,1,0,0,0
2047,17,0,3,4,1.95237521070297,15,0,3,0,1,0,0
2048,15,0,3,2,17.9559161278405,6,0,3,1,0,0,1
2049,15,0,0,3,6.99790927294797,21,0,3,0,0,0,0
2050,15,0,1,2,11.0263478132562,23,0,2,1,0,0,0
2051,16,0,0,2,7.19086289040006,10,1,2,0,0,0,0
2052,15,1,3,2,2.51604672692102,14,1,3,1,0,0,0
2053,17,1,3,3,11.7866328989545,12,1,1,1,0,0,0
2054,17,1,1,2,10.5028170353925,29,0,1,1,0,0,0
2055,15,0,2,2,4.05987118382394,23,0,4,1,1,0,0
2056,15,0,2,2,9.03738089304555,1,0,0,0,0,0,0
2057,18,1,1,2,15.9389500803129,13,0,1,1,0,0,0
2058,17,1,0,1,11.8085220621578,23,0,2,0,0,1,0
2059,16,1,0,0,1.93834654133989,5,0,3,1,0,0,0
2060,18,0,1,0,10.9604299445827,8,1,2,1,0,1,0
2061,15,1,1,3,14.0547659857917,27,0,2,0,1,0,0
2062,15,1,0,1,15.854068115615,6,0,4,1,0,1,0
2063,17,0,3,1,12.5823515726853,17,0,3,0,0,0,0
2064,15,1,0,2,3.05316329081567,23,0,3,1,1,0,0
2065,16,0,1,1,14.2034653318032,8,1,0,1,0,1,0
2066,17,0,1,2,13.5468369216303,22,0,1,0,0,0,0
2067,15,0,1,1,0.488537658812664,3,0,2,0,1,0,0
2068,17,1,1,4,8.23495335180486,8,0,1,0,0,0,0
2069,15,1,0,3,6.65900493924746,3,0,0,1,1,0,0
2070,15,0,0,3,13.3882412850728,11,0,1,1,0,1,0
2071,15,1,1,2,4.32271624621841,3,1,2,0,0,1,0
2072,16,1,1,2,11.8174384594851,24,1,3,1,1,0,0
2073,16,1,0,1,18.2641192362834,29,1,3,0,0,0,0
2074,17,1,2,0,15.9560474441721,23,0,0,0,0,1,0
2075,15,0,0,0,18.4291547243306,19,0,2,0,1,1,0
2076,15,1,1,2,19.5701193386538,13,0,1,0,0,0,0
2077,16,0,2,2,0.213402540123255,23,1,2,0,1,0,0
2078,15,0,0,2,12.4548255275495,23,1,2,0,1,0,0
2079,16,1,0,0,8.25678795517813,6,1,2,0,0,1,0
2080,15,0,2,2,17.1970898067024,25,0,3,1,0,0,0
2081,17,1,1,2,5.03629404018263,12,0,3,0,0,0,0
2082,15,1,1,2,19.6205897823015,21,0,3,0,1,0,0
2083,15,0,2,2,12.2741593908749,7,0,3,0,0,1,0
2084,18,0,2,1,15.8707480445766,22,0,3,0,0,1,0
2085,16,0,3,3,1.71199105645536,4,0,3,0,0,0,0
2086,15,0,1,2,3.6691576951773,11,1,2,0,0,0,0
2087,15,1,0,1,15.168073460684,12,0,2,1,0,1,0
2088,18,1,0,1,0.439730440786472,28,0,3,1,1,0,0
2089,18,1,0,2,16.3375597178756,19,0,0,0,0,0,0
2090,16,0,1,3,0.278980373838229,13,0,3,0,0,0,0
2091,18,0,0,2,13.1423767812254,27,1,4,0,1,0,0
2092,17,0,3,1,7.30187840463611,17,0,3,0,0,0,0
2093,18,1,1,3,12.2298970543839,26,0,0,1,1,0,0
2094,17,0,1,2,13.9206281397822,23,1,2,1,0,0,0
2095,16,1,0,2,6.84950438372608,24,0,3,1,0,1,0
2096,16,0,0,2,2.15924896221671,19,0,4,0,1,0,0
2097,16,1,0,1,1.39291735496531,3,1,2,1,0,0,0
2098,16,1,0,2,11.7787204512509,20,1,3,0,0,0,0
2099,16,0,0,1,10.4131070746822,17,0,3,0,0,0,0
2100,17,0,1,4,14.8440201824226,6,0,1,0,1,1,1
2101,17,1,2,2,10.1947102000787,14,0,3,1,1,0,1
2102,16,1,2,2,8.44891580061758,20,1,2,1,0,0,0
2103,18,0,1,2,7.96174356472461,5,0,2,0,1,0,1
2104,15,0,0,3,0.528938051953349,15,1,2,0,0,0,0
2105,16,1,2,3,6.71114403393314,19,1,3,1,0,0,1
2106,18,0,2,2,19.5204031504898,23,1,3,1,1,0,0
2107,15,1,0,2,17.4711115245417,7,0,2,0,1,0,0
2108,16,1,2,2,6.58756134068435,27,0,3,1,0,0,0
2109,16,0,0,2,11.7559081013274,20,0,3,0,0,0,0
2110,17,0,2,1,16.9459349107098,15,1,3,1,0,0,0
2111,15,0,3,2,8.82548673500137,27,0,2,0,1,0,0
2112,15,0,0,1,0.359157275003019,21,0,0,0,1,0,1
2113,18,0,2,3,1.4902092363728,15,0,2,1,0,1,0
2114,17,1,1,1,10.2078544269741,2,0,3,1,1,0,0
2115,17,1,3,4,19.3887875135175,16,0,1,0,1,0,0
2116,17,0,0,2,13.8641908443773,8,0,4,0,1,1,0
2117,17,0,2,2,1.41832382877139,24,0,3,0,0,0,0
2118,15,0,0,2,3.78721751583725,2,0,3,0,0,0,0
2119,15,1,0,1,15.426462864337,19,0,3,1,0,1,1
2120,16,0,0,1,16.8287951991248,28,1,2,0,0,0,0
2121,16,0,3,0,12.3538917237718,6,1,3,1,1,0,0
2122,17,1,2,2,12.8884633925963,17,0,2,0,1,0,0
2123,17,1,2,2,0.566749007667692,11,0,3,1,0,0,0
2124,17,0,3,2,16.5706051916301,18,1,3,0,1,0,0
2125,16,0,0,1,15.7655041634165,15,0,3,0,0,0,0
2126,18,0,0,1,5.18070288206694,21,0,3,0,0,0,0
2127,18,1,0,2,14.1735343993101,26,0,0,1,0,0,0
2128,16,0,0,3,4.29709212849996,23,0,0,0,0,0,0
2129,16,0,0,2,0.806603221030259,16,0,3,0,0,1,0
2130,16,0,0,2,4.02273085180754,19,1,1,1,0,0,0
2131,16,1,0,2,3.57257753508599,14,1,2,1,1,0,0
2132,16,1,0,0,6.75495993469694,0,0,2,1,0,0,0
2133,16,0,0,4,8.36898994350916,1,0,0,0,0,0,0
2134,17,0,0,2,10.1707778299541,7,0,0,0,0,0,0
2135,17,1,3,1,9.53507751016656,21,0,3,1,1,0,0
2136,17,1,2,2,5.41349211930578,24,0,3,0,0,0,0
2137,17,1,3,1,0.583413371481489,1,0,2,0,1,1,0
2138,16,1,0,4,12.102032444743,18,1,4,0,0,0,0
2139,18,1,0,1,7.91489659694708,8,0,1,1,0,0,1
2140,15,1,2,2,5.97344314775099,8,1,1,0,1,0,0
2141,16,1,0,1,17.3388208566102,12,0,3,1,0,1,0
2142,15,1,0,2,14.9348661559631,5,0,3,0,0,1,0
2143,18,1,0,2,17.1553109674488,29,0,2,1,0,1,0
2144,17,0,0,2,9.89965589424922,14,0,4,1,0,1,0
2145,18,0,0,2,2.61862504253554,18,1,4,0,1,0,0
2146,16,0,0,3,13.9244287224254,20,0,0,0,0,0,0
2147,17,1,1,0,4.1214755987435,14,0,1,1,0,0,0
2148,16,0,0,1,8.82459338183433,17,0,3,0,0,0,0
2149,17,1,0,1,1.30001577897777,6,0,2,1,0,0,0
2150,15,1,2,4,16.5061680484596,25,0,0,1,0,1,1
2151,15,0,0,1,2.51881282095001,10,0,3,0,0,0,0
2152,15,1,0,2,18.0619501409861,7,1,2,0,0,1,0
2153,18,0,2,2,17.2846120452311,5,1,2,0,0,1,0
2154,16,0,0,1,9.29165528878492,7,0,1,1,0,0,0
2155,18,0,0,1,14.8873640860798,1,0,3,0,0,1,0
2156,15,1,0,1,12.388901476363,18,0,2,1,0,0,0
2157,16,0,0,2,16.0615128467548,15,0,1,1,1,0,0
2158,15,1,1,1,8.63610201571824,6,1,2,0,0,0,1
2159,18,0,2,0,15.716169684887,9,1,2,0,1,0,0
2160,18,0,0,3,9.24913634130296,11,0,4,0,0,1,0
2161,18,0,1,4,18.8193157568558,16,0,4,1,1,0,0
2162,15,1,1,1,9.72744201650295,6,1,1,0,0,0,0
2163,16,1,0,1,9.25238543867459,21,1,3,0,0,0,0
2164,16,1,1,0,15.7014372312702,7,0,3,1,1,0,0
2165,15,0,0,2,16.4315538352167,6,0,3,0,1,0,0
2166,16,0,0,3,11.0897822864234,3,0,2,0,0,0,0
2167,15,1,0,1,3.5959562699015,2,1,0,0,0,0,0
2168,16,1,0,1,9.35516461915159,18,0,3,1,0,0,1
2169,17,1,0,2,19.3614500581935,14,1,1,0,0,0,0
2170,17,1,2,2,15.0597238607837,3,0,1,0,0,0,0
2171,18,1,0,0,16.2232520775826,24,0,3,1,1,0,0
2172,17,1,0,2,0.656509976384802,8,0,4,0,0,1,0
2173,17,0,0,1,9.35718925268319,12,1,1,1,0,0,0
2174,17,1,2,1,12.9324226731511,17,0,3,0,0,0,0
2175,15,0,1,2,16.6006536725614,20,1,2,0,1,0,0
2176,17,0,1,3,0.985473071655429,15,0,3,0,1,0,0
2177,17,1,2,2,17.0487777128374,0,1,2,0,0,0,0
2178,18,1,2,3,10.9680187348382,3,1,1,0,0,1,0
2179,17,0,0,2,3.94627941152119,17,0,1,0,0,0,1
2180,17,1,1,2,6.345104328994,7,1,2,0,0,1,1
2181,16,1,2,2,5.63859103503121,19,0,1,0,0,1,0
2182,18,0,3,3,10.6171806857695,15,0,0,0,1,1,0
2183,18,0,2,3,1.03371359822263,20,0,3,0,1,0,0
2184,18,0,0,0,3.17072316999847,10,1,2,0,0,1,0
2185,18,1,0,3,16.2538608675156,19,1,3,1,0,0,0
2186,18,0,0,3,2.65207981493622,20,0,1,0,0,0,1
2187,18,1,2,2,4.66792538916253,20,1,3,0,0,0,1
2188,15,0,0,1,9.06741211208314,20,0,2,1,1,1,0
2189,17,0,0,3,10.3424177622666,26,1,0,0,0,0,0
2190,18,0,2,3,15.2722095922831,18,0,2,0,0,0,0
2191,17,1,0,1,8.94664853332375,22,0,0,0,1,1,0
2192,17,1,2,4,15.7972924207107,18,0,3,1,0,0,0
2193,15,0,0,0,12.3669261409091,17,0,3,0,1,0,0
2194,18,0,0,1,2.26199478847644,18,0,2,1,1,0,0
2195,16,0,0,2,3.12662876785677,10,0,1,1,1,1,1
2196,15,1,2,2,8.74067450899541,2,0,1,0,0,0,0
2197,16,0,0,2,7.93778786178079,7,1,2,1,0,0,0
2198,17,1,0,0,14.8708853927458,19,0,3,0,0,0,1
2199,17,0,3,4,11.614742795947,18,1,1,0,0,0,0
2200,15,0,0,0,7.76266162004498,9,0,0,0,1,0,0
2201,15,0,1,1,3.41520566900771,15,0,2,1,0,0,0
2202,16,0,1,0,4.5367420465099,4,0,2,0,0,0,0
2203,18,0,0,2,11.5100203693811,19,1,1,0,0,0,0
2204,16,0,1,3,8.46877609799585,8,1,2,1,1,1,1
2205,15,1,0,2,10.2985501772134,7,0,2,1,0,0,0
2206,16,0,1,3,3.41354870604467,10,0,2,1,0,0,0
2207,15,1,0,0,13.2581250468913,15,0,2,0,0,0,0
2208,16,0,1,2,17.0507748171193,6,0,3,0,1,0,0
2209,15,0,0,2,5.15879013573801,14,1,0,0,0,1,1
2210,15,1,1,2,9.83028451663653,23,0,1,1,0,0,0
2211,15,0,0,0,19.510546580418,28,0,2,0,0,0,1
2212,18,1,0,2,6.66483481101455,20,1,2,1,0,0,1
2213,16,1,0,2,11.9009268984752,19,1,2,0,1,0,0
2214,16,0,0,2,1.80391400400488,22,0,3,1,1,0,0
2215,16,1,2,2,12.1203000495888,16,0,3,1,0,1,0
2216,15,1,0,1,1.79263546609235,5,0,1,1,0,1,0
2217,16,0,3,2,19.1847087064764,14,0,3,0,0,0,0
2218,16,1,3,1,14.3132530414462,7,0,2,0,1,0,0
2219,15,0,1,3,15.7631957627141,6,1,1,0,0,0,0
2220,17,0,0,2,14.0820872154327,1,1,4,0,1,0,0
2221,15,0,0,1,11.7945807215293,29,0,3,0,1,0,0
2222,16,0,2,4,8.9982556217101,12,0,4,1,1,0,0
2223,15,1,0,2,17.1674675952212,29,0,1,0,1,0,0
2224,17,0,0,0,19.1367133508612,22,0,1,1,0,1,0
2225,15,0,1,2,9.98072345808162,28,0,2,0,1,0,0
2226,16,1,2,1,18.6307009831052,5,0,3,0,1,0,0
2227,17,0,2,3,11.6666581997703,28,0,1,0,0,0,0
2228,18,0,0,3,10.7676837379286,4,0,3,1,1,1,0
2229,16,1,1,4,9.08965465910713,19,0,2,0,1,0,0
2230,17,1,0,2,4.18575523060239,0,0,2,1,1,0,0
2231,17,1,0,2,0.0743932163611837,28,0,3,0,0,0,0
2232,18,1,2,2,4.83012453712122,17,0,3,1,0,0,0
2233,15,1,0,1,10.1944634320713,14,0,0,0,0,0,0
2234,15,1,0,2,7.59919904519505,22,0,4,0,1,1,0
2235,16,1,0,2,8.96970456005267,9,0,2,1,1,0,0
2236,18,0,2,0,19.6129643912809,2,1,0,1,0,0,0
2237,15,1,2,2,7.00544741338655,4,0,3,0,0,0,0
2238,18,1,1,3,9.04365878720215,23,0,4,1,1,0,0
2239,15,1,2,3,2.67031102705639,28,0,3,0,0,0,0
2240,17,0,0,0,0.959154648739752,12,0,3,1,0,1,0
2241,15,0,0,0,15.5081902918498,7,1,3,0,1,0,0
2242,18,1,0,1,11.4136635014395,21,1,4,0,0,1,0
2243,17,1,0,3,15.2140961208779,20,0,0,0,0,0,1
2244,17,1,0,1,2.99725597773103,28,0,3,1,1,0,0
2245,17,0,3,2,11.4365754236538,1,0,3,1,0,0,0
2246,18,0,0,1,5.07284948682751,8,0,0,0,1,0,0
2247,16,1,0,2,4.56123633800039,16,0,2,1,0,0,1
2248,16,0,0,1,0.230520281059705,26,0,2,0,0,0,0
2249,16,1,0,2,2.60681447138143,17,0,3,1,0,0,1
2250,18,0,3,1,6.1853622299939,12,0,0,0,0,0,0
2251,17,0,0,2,2.33757521181878,0,1,3,0,0,0,0
2252,16,1,0,1,19.7171688082187,11,0,1,0,0,0,0
2253,18,1,2,2,6.17265297047901,19,0,2,0,0,1,0
2254,16,1,0,3,2.60647893404656,19,0,3,0,0,0,1
2255,15,1,0,1,3.98164625655915,20,0,2,1,0,0,0
2256,16,0,0,3,11.7540645668295,4,1,2,0,0,0,0
2257,16,0,1,2,1.28087047729577,7,0,0,1,0,0,0
2258,17,0,3,1,17.2486826028231,26,1,3,1,0,0,0
2259,18,1,2,2,19.2299935847429,14,0,4,0,0,0,0
2260,17,0,0,1,4.93494841334761,26,1,4,0,0,0,0
2261,17,1,2,2,9.00190537181718,2,1,3,1,1,0,0
2262,17,0,0,2,0.442689020589941,5,0,1,1,0,0,0
2263,17,1,0,1,12.8142044945444,27,0,1,1,0,1,0
2264,17,1,0,2,8.27852116105177,12,1,1,1,1,1,0
